path,source_dataset,generator_family,label,img_id,width,height,split
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_4468.png,imagen3,imagen3,1,imagen3_Imagen3_4468,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_190.png,imagen3,imagen3,1,imagen3_Imagen3_190,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_175.png,imagen3,imagen3,1,imagen3_Imagen3_175,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\48462.png,imagen3,imagen3,1,imagen3_48462,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3296.png,imagen3,imagen3,1,imagen3_Imagen3_3296,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3014.png,imagen3,imagen3,1,imagen3_Imagen3_3014,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_542.png,imagen3,imagen3,1,imagen3_Imagen3_542,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3809.png,imagen3,imagen3,1,imagen3_Imagen3_3809,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3608.png,imagen3,imagen3,1,imagen3_Imagen3_3608,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3731.png,imagen3,imagen3,1,imagen3_Imagen3_3731,1024,1024,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\0537e73391032816.jpg,imagen3,imagen3,1,imagen3_0537e73391032816,1024,768,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1178.png,imagen3,imagen3,1,imagen3_Imagen3_1178,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\cb4c65bc457da524.jpg,imagen3,imagen3,1,imagen3_cb4c65bc457da524,681,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3699.png,imagen3,imagen3,1,imagen3_Imagen3_3699,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1908.png,imagen3,imagen3,1,imagen3_Imagen3_1908,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_2372.png,imagen3,imagen3,1,imagen3_Imagen3_2372,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_764.png,imagen3,imagen3,1,imagen3_Imagen3_764,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3977.png,imagen3,imagen3,1,imagen3_Imagen3_3977,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\26071.jpg,imagen3,imagen3,1,imagen3_26071,256,256,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3069.png,imagen3,imagen3,1,imagen3_Imagen3_3069,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1129.png,imagen3,imagen3,1,imagen3_Imagen3_1129,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\19935.jpg,imagen3,imagen3,1,imagen3_19935,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_260.png,imagen3,imagen3,1,imagen3_Imagen3_260,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1386.png,imagen3,imagen3,1,imagen3_Imagen3_1386,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3122.png,imagen3,imagen3,1,imagen3_Imagen3_3122,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\8e385d9043b2c3bb.jpg,imagen3,imagen3,1,imagen3_8e385d9043b2c3bb,1024,683,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\45f3789f4609b295.jpg,imagen3,imagen3,1,imagen3_45f3789f4609b295,1024,768,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\a7e0d83f27a816f8.jpg,imagen3,imagen3,1,imagen3_a7e0d83f27a816f8,1024,681,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3735.png,imagen3,imagen3,1,imagen3_Imagen3_3735,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\9578bf836f68bb2c.jpg,imagen3,imagen3,1,imagen3_9578bf836f68bb2c,1024,682,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_497.png,imagen3,imagen3,1,imagen3_Imagen3_497,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_2.png,imagen3,imagen3,1,imagen3_Imagen3_2,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\51097.png,imagen3,imagen3,1,imagen3_51097,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\24727.jpg,imagen3,imagen3,1,imagen3_24727,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_114.png,imagen3,imagen3,1,imagen3_Imagen3_114,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\48301.png,imagen3,imagen3,1,imagen3_48301,1024,1024,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\5518.jpg,imagen3,imagen3,1,imagen3_5518,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\7512.jpg,imagen3,imagen3,1,imagen3_7512,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\20945.jpg,imagen3,imagen3,1,imagen3_20945,256,256,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\e40676e0fc710b19.jpg,imagen3,imagen3,1,imagen3_e40676e0fc710b19,1024,685,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_343.png,imagen3,imagen3,1,imagen3_Imagen3_343,1024,1024,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\e920ed9931bf0bcb.jpg,imagen3,imagen3,1,imagen3_e920ed9931bf0bcb,678,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\2cddd138853e291a.jpg,imagen3,imagen3,1,imagen3_2cddd138853e291a,1024,768,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3198.png,imagen3,imagen3,1,imagen3_Imagen3_3198,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\13325.jpg,imagen3,imagen3,1,imagen3_13325,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\53149.png,imagen3,imagen3,1,imagen3_53149,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\23769.jpg,imagen3,imagen3,1,imagen3_23769,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\0025cbded55ded0f.jpg,imagen3,imagen3,1,imagen3_0025cbded55ded0f,1024,683,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\50020.png,imagen3,imagen3,1,imagen3_50020,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_604.png,imagen3,imagen3,1,imagen3_Imagen3_604,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3235.png,imagen3,imagen3,1,imagen3_Imagen3_3235,1024,1024,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\0bdd40fe5897fe1c.jpg,imagen3,imagen3,1,imagen3_0bdd40fe5897fe1c,1024,768,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\20181.jpg,imagen3,imagen3,1,imagen3_20181,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\892ec12ce5300d90.jpg,imagen3,imagen3,1,imagen3_892ec12ce5300d90,681,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\10437.jpg,imagen3,imagen3,1,imagen3_10437,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\17336.jpg,imagen3,imagen3,1,imagen3_17336,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\14202.jpg,imagen3,imagen3,1,imagen3_14202,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\011289711c5e7c50.jpg,imagen3,imagen3,1,imagen3_011289711c5e7c50,1024,678,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\049acacb25044aae.jpg,imagen3,imagen3,1,imagen3_049acacb25044aae,1024,768,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\47480.png,imagen3,imagen3,1,imagen3_47480,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\13429.jpg,imagen3,imagen3,1,imagen3_13429,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_533.png,imagen3,imagen3,1,imagen3_Imagen3_533,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\628da263c07f41d9.jpg,imagen3,imagen3,1,imagen3_628da263c07f41d9,1024,768,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\56776de02ec8f8cd.jpg,imagen3,imagen3,1,imagen3_56776de02ec8f8cd,1024,768,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_964.png,imagen3,imagen3,1,imagen3_Imagen3_964,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_2072.png,imagen3,imagen3,1,imagen3_Imagen3_2072,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_292.png,imagen3,imagen3,1,imagen3_Imagen3_292,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\b647c42302817b06.jpg,imagen3,imagen3,1,imagen3_b647c42302817b06,1024,666,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\24492.jpg,imagen3,imagen3,1,imagen3_24492,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\5502.jpg,imagen3,imagen3,1,imagen3_5502,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3725.png,imagen3,imagen3,1,imagen3_Imagen3_3725,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_2397.png,imagen3,imagen3,1,imagen3_Imagen3_2397,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\51801.png,imagen3,imagen3,1,imagen3_51801,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3449.png,imagen3,imagen3,1,imagen3_Imagen3_3449,1024,1024,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\15356.jpg,imagen3,imagen3,1,imagen3_15356,256,256,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\6492.jpg,imagen3,imagen3,1,imagen3_6492,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\17923.jpg,imagen3,imagen3,1,imagen3_17923,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_468.png,imagen3,imagen3,1,imagen3_Imagen3_468,1024,1024,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\43407.png,imagen3,imagen3,1,imagen3_43407,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\2844.jpg,imagen3,imagen3,1,imagen3_2844,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3319.png,imagen3,imagen3,1,imagen3_Imagen3_3319,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\6502979014928752.jpg,imagen3,imagen3,1,imagen3_6502979014928752,1024,768,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3920.png,imagen3,imagen3,1,imagen3_Imagen3_3920,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_223.png,imagen3,imagen3,1,imagen3_Imagen3_223,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\46617.png,imagen3,imagen3,1,imagen3_46617,1024,1024,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_4199.png,imagen3,imagen3,1,imagen3_Imagen3_4199,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\50725.png,imagen3,imagen3,1,imagen3_50725,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\4475.jpg,imagen3,imagen3,1,imagen3_4475,256,256,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\73c5dc85b64e2a41.jpg,imagen3,imagen3,1,imagen3_73c5dc85b64e2a41,1024,768,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\45987.png,imagen3,imagen3,1,imagen3_45987,1024,1024,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\47351.png,imagen3,imagen3,1,imagen3_47351,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\24636.jpg,imagen3,imagen3,1,imagen3_24636,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\53843.png,imagen3,imagen3,1,imagen3_53843,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_871.png,imagen3,imagen3,1,imagen3_Imagen3_871,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\47307.png,imagen3,imagen3,1,imagen3_47307,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_2048.png,imagen3,imagen3,1,imagen3_Imagen3_2048,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1315.png,imagen3,imagen3,1,imagen3_Imagen3_1315,1024,1024,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\26401.jpg,imagen3,imagen3,1,imagen3_26401,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3080.png,imagen3,imagen3,1,imagen3_Imagen3_3080,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\1fe9a0379cffa709.jpg,imagen3,imagen3,1,imagen3_1fe9a0379cffa709,1024,361,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\8371f83a4430b7df.jpg,imagen3,imagen3,1,imagen3_8371f83a4430b7df,913,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_799.png,imagen3,imagen3,1,imagen3_Imagen3_799,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\43586.png,imagen3,imagen3,1,imagen3_43586,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\15739.jpg,imagen3,imagen3,1,imagen3_15739,256,256,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\44660.png,imagen3,imagen3,1,imagen3_44660,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1327.png,imagen3,imagen3,1,imagen3_Imagen3_1327,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_33.png,imagen3,imagen3,1,imagen3_Imagen3_33,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_305.png,imagen3,imagen3,1,imagen3_Imagen3_305,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\21518.jpg,imagen3,imagen3,1,imagen3_21518,256,256,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\4352.jpg,imagen3,imagen3,1,imagen3_4352,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\de44b8c02a84afcc.jpg,imagen3,imagen3,1,imagen3_de44b8c02a84afcc,1024,681,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_707.png,imagen3,imagen3,1,imagen3_Imagen3_707,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_4376.png,imagen3,imagen3,1,imagen3_Imagen3_4376,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1886.png,imagen3,imagen3,1,imagen3_Imagen3_1886,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_4336.png,imagen3,imagen3,1,imagen3_Imagen3_4336,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\7758a320d3446ea1.jpg,imagen3,imagen3,1,imagen3_7758a320d3446ea1,683,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\9ad8fc5341490f5c.jpg,imagen3,imagen3,1,imagen3_9ad8fc5341490f5c,1024,768,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\9765.jpg,imagen3,imagen3,1,imagen3_9765,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\43581.png,imagen3,imagen3,1,imagen3_43581,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_649.png,imagen3,imagen3,1,imagen3_Imagen3_649,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\03e4bb9a4c3685b7.jpg,imagen3,imagen3,1,imagen3_03e4bb9a4c3685b7,1024,371,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\45bd92431ab5d137.jpg,imagen3,imagen3,1,imagen3_45bd92431ab5d137,1024,768,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_609.png,imagen3,imagen3,1,imagen3_Imagen3_609,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_655.png,imagen3,imagen3,1,imagen3_Imagen3_655,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\43290.png,imagen3,imagen3,1,imagen3_43290,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\50937.png,imagen3,imagen3,1,imagen3_50937,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_2219.png,imagen3,imagen3,1,imagen3_Imagen3_2219,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\53003.png,imagen3,imagen3,1,imagen3_53003,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\52627.png,imagen3,imagen3,1,imagen3_52627,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_974.png,imagen3,imagen3,1,imagen3_Imagen3_974,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\16657.jpg,imagen3,imagen3,1,imagen3_16657,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_2510.png,imagen3,imagen3,1,imagen3_Imagen3_2510,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_4315.png,imagen3,imagen3,1,imagen3_Imagen3_4315,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_2575.png,imagen3,imagen3,1,imagen3_Imagen3_2575,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\29731bc4fadc27c5.jpg,imagen3,imagen3,1,imagen3_29731bc4fadc27c5,1024,768,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1275.png,imagen3,imagen3,1,imagen3_Imagen3_1275,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\11178.jpg,imagen3,imagen3,1,imagen3_11178,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_527.png,imagen3,imagen3,1,imagen3_Imagen3_527,1024,1024,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1952.png,imagen3,imagen3,1,imagen3_Imagen3_1952,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\53470.png,imagen3,imagen3,1,imagen3_53470,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\44972.png,imagen3,imagen3,1,imagen3_44972,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\ebcb8e13f41b4845.jpg,imagen3,imagen3,1,imagen3_ebcb8e13f41b4845,1024,683,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_953.png,imagen3,imagen3,1,imagen3_Imagen3_953,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\21027.jpg,imagen3,imagen3,1,imagen3_21027,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_785.png,imagen3,imagen3,1,imagen3_Imagen3_785,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_4307.png,imagen3,imagen3,1,imagen3_Imagen3_4307,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\f971b14d7d15d5a1.jpg,imagen3,imagen3,1,imagen3_f971b14d7d15d5a1,1024,768,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_261.png,imagen3,imagen3,1,imagen3_Imagen3_261,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\44527.png,imagen3,imagen3,1,imagen3_44527,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\43058.png,imagen3,imagen3,1,imagen3_43058,1024,1024,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_2159.png,imagen3,imagen3,1,imagen3_Imagen3_2159,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1440.png,imagen3,imagen3,1,imagen3_Imagen3_1440,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3356.png,imagen3,imagen3,1,imagen3_Imagen3_3356,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_4124.png,imagen3,imagen3,1,imagen3_Imagen3_4124,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\19711.jpg,imagen3,imagen3,1,imagen3_19711,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\43549.png,imagen3,imagen3,1,imagen3_43549,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\46765.png,imagen3,imagen3,1,imagen3_46765,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_4472.png,imagen3,imagen3,1,imagen3_Imagen3_4472,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_2261.png,imagen3,imagen3,1,imagen3_Imagen3_2261,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\2e60520595b67205.jpg,imagen3,imagen3,1,imagen3_2e60520595b67205,618,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3613.png,imagen3,imagen3,1,imagen3_Imagen3_3613,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\45198.png,imagen3,imagen3,1,imagen3_45198,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\42876.png,imagen3,imagen3,1,imagen3_42876,1024,1024,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_2050.png,imagen3,imagen3,1,imagen3_Imagen3_2050,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\aecb9736918dee0c.jpg,imagen3,imagen3,1,imagen3_aecb9736918dee0c,1024,731,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3442.png,imagen3,imagen3,1,imagen3_Imagen3_3442,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\4372.jpg,imagen3,imagen3,1,imagen3_4372,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\11388.jpg,imagen3,imagen3,1,imagen3_11388,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\3f3524dac2f379ae.jpg,imagen3,imagen3,1,imagen3_3f3524dac2f379ae,768,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3358.png,imagen3,imagen3,1,imagen3_Imagen3_3358,1024,1024,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1306.png,imagen3,imagen3,1,imagen3_Imagen3_1306,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\10871.jpg,imagen3,imagen3,1,imagen3_10871,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\50310.png,imagen3,imagen3,1,imagen3_50310,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\6cf108fcf7c747ee.jpg,imagen3,imagen3,1,imagen3_6cf108fcf7c747ee,1024,681,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\13641.jpg,imagen3,imagen3,1,imagen3_13641,256,256,test
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\48199.png,imagen3,imagen3,1,imagen3_48199,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\29121.jpg,imagen3,imagen3,1,imagen3_29121,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_2661.png,imagen3,imagen3,1,imagen3_Imagen3_2661,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\26999.jpg,imagen3,imagen3,1,imagen3_26999,256,256,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1387.png,imagen3,imagen3,1,imagen3_Imagen3_1387,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_126.png,imagen3,imagen3,1,imagen3_Imagen3_126,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_636.png,imagen3,imagen3,1,imagen3_Imagen3_636,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\3f9a39859c8be644.jpg,imagen3,imagen3,1,imagen3_3f9a39859c8be644,1024,503,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\0_real\a34343489f96c1f3.jpg,imagen3,imagen3,1,imagen3_a34343489f96c1f3,685,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_809.png,imagen3,imagen3,1,imagen3_Imagen3_809,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_353.png,imagen3,imagen3,1,imagen3_Imagen3_353,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_4161.png,imagen3,imagen3,1,imagen3_Imagen3_4161,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1728.png,imagen3,imagen3,1,imagen3_Imagen3_1728,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1332.png,imagen3,imagen3,1,imagen3_Imagen3_1332,1024,1024,val
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_3351.png,imagen3,imagen3,1,imagen3_Imagen3_3351,1024,1024,train
C:\Users\hunte\Downloads\Imagen3\Imagen3\1_fake\Imagen3_1904.png,imagen3,imagen3,1,imagen3_Imagen3_1904,1024,1024,train
